,Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4859,CA-2014-136063,16-12-2014,20-12-2014,Saphhira Shifley,USA,Oak Park,Illinois,60302,Central,Office Supplies,Art,Newell 307,10.192,7,0.2,1.0192
4860,CA-2013-101546,19-12-2013,25-12-2013,Grace Kelly,USA,Morristown,New Jersey,7960,East,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,843.1706
4861,CA-2011-138940,11-04-2011,16-04-2011,Gary Mitchum,USA,Austin,Texas,78745,Central,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.352,6,0.2,265.4232
4862,CA-2013-125164,11-11-2013,15-11-2013,Sally Hughsby,USA,New York City,New York,10011,East,Office Supplies,Binders,Canvas Sectional Post Binders,20.368,1,0.2,7.3834
4863,CA-2013-125164,11-11-2013,15-11-2013,Sally Hughsby,USA,New York City,New York,10011,East,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.848,3,0.2,16.8237
4864,CA-2014-163531,27-06-2014,01-07-2014,Steven Cartwright,USA,New York City,New York,10024,East,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,3,0,67.1916
4865,CA-2014-122490,14-11-2014,19-11-2014,Ted Trevino,USA,Seattle,Washington,98103,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2404.704,6,0.2,150.294
4866,CA-2014-122490,14-11-2014,19-11-2014,Ted Trevino,USA,Seattle,Washington,98103,West,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,563.024,11,0.2,190.0206
4867,CA-2014-122490,14-11-2014,19-11-2014,Ted Trevino,USA,Seattle,Washington,98103,West,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0,10.3473
4868,CA-2014-122490,14-11-2014,19-11-2014,Ted Trevino,USA,Seattle,Washington,98103,West,Office Supplies,Labels,Avery File Folder Labels,8.64,3,0,4.2336
4869,CA-2014-131366,25-11-2014,30-11-2014,Shaun Chance,USA,Lancaster,Pennsylvania,17602,East,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,89.988,2,0.4,-14.998
4870,CA-2014-131366,25-11-2014,30-11-2014,Shaun Chance,USA,Lancaster,Pennsylvania,17602,East,Office Supplies,Paper,Xerox 1919,229.544,7,0.2,83.2097
4871,CA-2014-164042,24-05-2014,28-05-2014,Ken Lonsdale,USA,Houston,Texas,77095,Central,Office Supplies,Fasteners,OIC Thumb-Tacks,1.824,2,0.2,0.6156
4872,CA-2014-164042,24-05-2014,28-05-2014,Ken Lonsdale,USA,Houston,Texas,77095,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,18.32,5,0.8,-46.716
4873,CA-2014-164042,24-05-2014,28-05-2014,Ken Lonsdale,USA,Houston,Texas,77095,Central,Office Supplies,Storage,Tennsco Commercial Shelving,48.816,3,0.2,-11.5938
4874,CA-2014-164042,24-05-2014,28-05-2014,Ken Lonsdale,USA,Houston,Texas,77095,Central,Office Supplies,Binders,Storex Dura Pro Binders,1.188,1,0.8,-1.9602
4875,CA-2011-132864,02-12-2011,07-12-2011,Katherine Nockton,USA,Columbus,Ohio,43229,East,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2,29.95
4876,US-2011-155817,03-10-2011,09-10-2011,Sara Luxemburg,USA,Durham,North Carolina,27707,South,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,2,0.2,4.6176
4877,US-2011-155817,03-10-2011,09-10-2011,Sara Luxemburg,USA,Durham,North Carolina,27707,South,Office Supplies,Art,DIXON Oriole Pencils,6.192,3,0.2,0.4644
4878,US-2013-131891,30-07-2013,01-08-2013,Pierre Wener,USA,Pensacola,Florida,32503,South,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3,0.7,-1.476
4879,CA-2014-143567,03-11-2014,06-11-2014,Thomas Boland,USA,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,5.32,2,0,2.6068
4880,CA-2014-143567,03-11-2014,06-11-2014,Thomas Boland,USA,Henderson,Kentucky,42420,South,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,4,0,292.776
4881,CA-2014-143567,03-11-2014,06-11-2014,Thomas Boland,USA,Henderson,Kentucky,42420,South,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,9,0,517.4793
4882,CA-2014-143567,03-11-2014,06-11-2014,Thomas Boland,USA,Henderson,Kentucky,42420,South,Office Supplies,Storage,Super Decoflex Portable Personal File,59.92,4,0,16.7776
4883,CA-2014-104080,09-03-2014,16-03-2014,Alan Hwang,USA,Anaheim,California,92804,West,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,5,0.2,64.2
4884,CA-2014-104080,09-03-2014,16-03-2014,Alan Hwang,USA,Anaheim,California,92804,West,Office Supplies,Art,Newell 323,3.36,2,0,0.8736
4885,CA-2011-151379,16-12-2011,20-12-2011,Steve Chapman,USA,Detroit,Michigan,48227,Central,Office Supplies,Paper,Xerox 1929,114.2,5,0,52.532
4886,CA-2013-163167,29-11-2013,02-12-2013,Randy Ferguson,USA,Marietta,Georgia,30062,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",182.67,3,0,52.9743
4887,CA-2013-163167,29-11-2013,02-12-2013,Randy Ferguson,USA,Marietta,Georgia,30062,South,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,101.7,6,0,6.102
4888,CA-2013-163167,29-11-2013,02-12-2013,Randy Ferguson,USA,Marietta,Georgia,30062,South,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,3,0,56.301
4889,CA-2013-163167,29-11-2013,02-12-2013,Randy Ferguson,USA,Marietta,Georgia,30062,South,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1263.3,6,0,315.825
4890,CA-2013-135776,24-12-2013,31-12-2013,Edward Hooks,USA,Seattle,Washington,98103,West,Office Supplies,Art,Newell 317,8.82,3,0,2.5578
4891,CA-2013-135776,24-12-2013,31-12-2013,Edward Hooks,USA,Seattle,Washington,98103,West,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0,18.2112
4892,CA-2013-135776,24-12-2013,31-12-2013,Edward Hooks,USA,Seattle,Washington,98103,West,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4.2,2,0,1.176
4893,CA-2013-135776,24-12-2013,31-12-2013,Edward Hooks,USA,Seattle,Washington,98103,West,Office Supplies,Storage,SAFCO Boltless Steel Shelving,227.28,2,0,2.2728
4894,CA-2013-135776,24-12-2013,31-12-2013,Edward Hooks,USA,Seattle,Washington,98103,West,Office Supplies,Paper,Xerox 1911,47.9,1,0,22.992
4895,CA-2013-135776,24-12-2013,31-12-2013,Edward Hooks,USA,Seattle,Washington,98103,West,Office Supplies,Envelopes,Staples,61.96,2,0,30.3604
4896,CA-2013-135776,24-12-2013,31-12-2013,Edward Hooks,USA,Seattle,Washington,98103,West,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0,55.896
4897,US-2011-122021,15-10-2011,17-10-2011,Anna Chung,USA,Parma,Ohio,44134,East,Furniture,Chairs,Global Italian Leather Office Chair,183.372,2,0.3,-7.8588
4898,US-2011-122021,15-10-2011,17-10-2011,Anna Chung,USA,Parma,Ohio,44134,East,Office Supplies,Paper,Xerox 1897,7.968,2,0.2,2.8884
4899,CA-2013-130484,23-08-2013,28-08-2013,Sheri Gordon,USA,Gresham,Oregon,97030,West,Office Supplies,Binders,GBC Imprintable Covers,26.352,8,0.7,-18.4464
4900,CA-2014-120936,18-12-2014,22-12-2014,Christine Abelman,USA,Anaheim,California,92804,West,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0,125.1432
4901,CA-2014-120936,18-12-2014,22-12-2014,Christine Abelman,USA,Anaheim,California,92804,West,Office Supplies,Supplies,Fiskars Spring-Action Scissors,13.98,1,0,3.6348
4902,CA-2014-110884,08-03-2014,13-03-2014,Shahid Hopkins,USA,New York City,New York,10035,East,Office Supplies,Binders,3M Organizer Strips,25.92,6,0.2,9.072
4903,CA-2014-110884,08-03-2014,13-03-2014,Shahid Hopkins,USA,New York City,New York,10035,East,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",91.59,3,0,42.1314
4904,US-2011-161613,01-12-2011,03-12-2011,Matt Connell,USA,Houston,Texas,77070,Central,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,674.058,3,0.3,-19.2588
4905,US-2011-146353,14-10-2011,16-10-2011,Jim Epp,USA,Concord,New Hampshire,3301,East,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,4,0,11.0016
4906,US-2011-146353,14-10-2011,16-10-2011,Jim Epp,USA,Concord,New Hampshire,3301,East,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,269.9,5,0,16.194
4907,CA-2011-133809,18-11-2011,23-11-2011,MaryBeth Skach,USA,Fairfield,Ohio,45014,East,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,8,0.7,-8.6592
4908,CA-2011-133809,18-11-2011,23-11-2011,MaryBeth Skach,USA,Fairfield,Ohio,45014,East,Technology,Phones,PNY Rapid USB Car Charger - Black,9.588,2,0.4,-2.0774
4909,CA-2014-127306,15-01-2014,19-01-2014,Brosina Hoffman,USA,Johnson City,Tennessee,37604,South,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",18.336,3,0.2,6.6468
4910,CA-2014-127306,15-01-2014,19-01-2014,Brosina Hoffman,USA,Johnson City,Tennessee,37604,South,Office Supplies,Paper,Xerox 1931,36.288,7,0.2,12.7008
4911,CA-2014-127306,15-01-2014,19-01-2014,Brosina Hoffman,USA,Johnson City,Tennessee,37604,South,Technology,Phones,iHome FM Clock Radio with Lightning Dock,111.984,2,0.2,6.999
4912,CA-2014-127306,15-01-2014,19-01-2014,Brosina Hoffman,USA,Johnson City,Tennessee,37604,South,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,5.97,5,0.7,-4.577
4913,CA-2014-127306,15-01-2014,19-01-2014,Brosina Hoffman,USA,Johnson City,Tennessee,37604,South,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,2.508,2,0.7,-1.8392
4914,CA-2012-161830,24-09-2012,26-09-2012,Max Engle,USA,Seattle,Washington,98105,West,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",35.96,2,0,10.4284
4915,CA-2012-161830,24-09-2012,26-09-2012,Max Engle,USA,Seattle,Washington,98105,West,Office Supplies,Binders,Avery Hole Reinforcements,14.952,3,0.2,5.4201
4916,CA-2014-163125,10-10-2014,12-10-2014,Maria Bertelson,USA,League City,Texas,77573,Central,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,67.144,7,0.2,5.8751
4917,CA-2014-163125,10-10-2014,12-10-2014,Maria Bertelson,USA,League City,Texas,77573,Central,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,254.058,3,0.3,-32.6646
4918,CA-2013-160304,02-01-2013,07-01-2013,Brendan Murry,USA,Gaithersburg,Maryland,20877,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",173.94,3,0,38.2668
4919,CA-2013-160304,02-01-2013,07-01-2013,Brendan Murry,USA,Gaithersburg,Maryland,20877,East,Technology,Phones,GE 30522EE2,231.98,2,0,67.2742
4920,CA-2014-101728,20-08-2014,24-08-2014,Sonia Cooley,USA,Chicago,Illinois,60653,Central,Office Supplies,Binders,Binder Posts,2.296,2,0.8,-3.9032
4921,CA-2014-114055,26-12-2014,30-12-2014,Mick Hernandez,USA,Huntsville,Alabama,35810,South,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,0,46.1184
4922,CA-2014-114055,26-12-2014,30-12-2014,Mick Hernandez,USA,Huntsville,Alabama,35810,South,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,2,0,1.1946
4923,CA-2014-114055,26-12-2014,30-12-2014,Mick Hernandez,USA,Huntsville,Alabama,35810,South,Office Supplies,Paper,Xerox 1915,629.1,6,0,301.968
4924,CA-2014-114055,26-12-2014,30-12-2014,Mick Hernandez,USA,Huntsville,Alabama,35810,South,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2,0,23.5248
4925,CA-2014-126438,11-09-2014,14-09-2014,Alex Russell,USA,Lawrence,Massachusetts,1841,East,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0,3.72
4926,CA-2014-117653,20-10-2014,24-10-2014,Mary O'Rourke,USA,Chicago,Illinois,60623,Central,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",91.275,1,0.5,-67.5435
4927,CA-2014-143245,02-12-2014,07-12-2014,Alan Dominguez,USA,Fairfield,Connecticut,6824,East,Office Supplies,Paper,Xerox 214,19.44,3,0,9.3312
4928,CA-2014-143245,02-12-2014,07-12-2014,Alan Dominguez,USA,Fairfield,Connecticut,6824,East,Furniture,Chairs,Global Comet Stacking Armless Chair,897.15,3,0,251.202
4929,US-2011-138828,02-09-2011,03-09-2011,Katherine Ducich,USA,New York City,New York,10009,East,Office Supplies,Art,Newell 324,57.75,5,0,16.17
4930,US-2011-138828,02-09-2011,03-09-2011,Katherine Ducich,USA,New York City,New York,10009,East,Office Supplies,Paper,Staples,14.94,3,0,7.0218
4931,CA-2014-143651,26-03-2014,31-03-2014,Filia McAdams,USA,Seattle,Washington,98103,West,Office Supplies,Art,Newell 309,23.1,2,0,6.93
4932,CA-2012-106978,28-09-2012,04-10-2012,Zuschuss Carroll,USA,Aurora,Colorado,80013,West,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.536,1,0.2,4.2309
4933,CA-2012-106978,28-09-2012,04-10-2012,Zuschuss Carroll,USA,Aurora,Colorado,80013,West,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,0.7,-0.792
4934,CA-2012-106978,28-09-2012,04-10-2012,Zuschuss Carroll,USA,Aurora,Colorado,80013,West,Office Supplies,Fasteners,Staples,4.512,3,0.2,0.846
4935,CA-2012-155124,15-03-2012,21-03-2012,Karen Seio,USA,Lehi,Utah,84043,West,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.776,3,0.2,1.6776
4936,CA-2014-150931,07-01-2014,14-01-2014,Dennis Pardue,USA,Tuscaloosa,Alabama,35401,South,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,33.74,7,0,15.5204
4937,CA-2011-157147,14-01-2011,19-01-2011,Brian Dahlen,USA,San Francisco,California,94109,West,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0,238.653
4938,CA-2011-157147,14-01-2011,19-01-2011,Brian Dahlen,USA,San Francisco,California,94109,West,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",333.999,3,0.15,3.9294
4939,CA-2011-157147,14-01-2011,19-01-2011,Brian Dahlen,USA,San Francisco,California,94109,West,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
4940,CA-2012-156482,06-02-2012,13-02-2012,Ivan Liston,USA,Wilmington,Delaware,19805,East,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1268.82,9,0,266.4522
4941,CA-2012-156482,06-02-2012,13-02-2012,Ivan Liston,USA,Wilmington,Delaware,19805,East,Furniture,Bookcases,"Hon Metal Bookcases, Putty",283.92,4,0,82.3368
4942,CA-2012-156482,06-02-2012,13-02-2012,Ivan Liston,USA,Wilmington,Delaware,19805,East,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,2,0,1.7608
4943,CA-2014-106782,22-12-2014,28-12-2014,Liz Preis,USA,Lafayette,Indiana,47905,Central,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1,0,18.767
4944,CA-2013-151372,06-09-2013,07-09-2013,Joseph Holt,USA,Redondo Beach,California,90278,West,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,0,46.1184
4945,CA-2013-151372,06-09-2013,07-09-2013,Joseph Holt,USA,Redondo Beach,California,90278,West,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2,0.2,3.942
4946,CA-2013-151372,06-09-2013,07-09-2013,Joseph Holt,USA,Redondo Beach,California,90278,West,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0,1.7876
4947,CA-2011-102085,04-10-2011,09-10-2011,Joy Daniels,USA,Seattle,Washington,98115,West,Office Supplies,Labels,Avery 519,29.24,4,0,13.7428
4948,CA-2014-107125,28-11-2014,03-12-2014,Bill Donatelli,USA,Los Angeles,California,90045,West,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,117.488,7,0.2,41.1208
4949,CA-2014-107125,28-11-2014,03-12-2014,Bill Donatelli,USA,Los Angeles,California,90045,West,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0,6.0288
4950,CA-2013-125815,29-10-2013,02-11-2013,Denise Leinenbach,USA,New York City,New York,10009,East,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,3,0,5.2164
4951,CA-2012-144190,09-06-2012,13-06-2012,Nathan Cano,USA,Royal Oak,Michigan,48073,Central,Office Supplies,Paper,Xerox 1995,12.96,2,0,6.2208
4952,CA-2014-117926,09-12-2014,13-12-2014,Alan Schoenberger,USA,San Francisco,California,94109,West,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,1,0,20.844
4953,CA-2012-153906,16-03-2012,20-03-2012,Michael Stewart,USA,New York City,New York,10009,East,Technology,Phones,Plantronics MX500i Earset,85.9,2,0,2.577
4954,CA-2011-160262,09-06-2011,13-06-2011,Thomas Seio,USA,North Las Vegas,Nevada,89031,West,Office Supplies,Art,DIXON Oriole Pencils,18.06,7,0,4.6956
4955,CA-2011-160262,09-06-2011,13-06-2011,Thomas Seio,USA,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,Xerox 1909,79.14,3,0,36.4044
4956,CA-2011-160262,09-06-2011,13-06-2011,Thomas Seio,USA,North Las Vegas,Nevada,89031,West,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,2,0,14.212
4957,CA-2012-127607,20-03-2012,26-03-2012,Joe Kamberova,USA,Carrollton,Texas,75007,Central,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,2.512,2,0.8,-4.396
4958,CA-2012-127607,20-03-2012,26-03-2012,Joe Kamberova,USA,Carrollton,Texas,75007,Central,Office Supplies,Fasteners,Staples,18.864,9,0.2,6.1308
4959,CA-2013-166226,19-11-2013,23-11-2013,Tracy Collins,USA,Los Angeles,California,90008,West,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,61.192,1,0.2,6.1192
4960,CA-2013-166226,19-11-2013,23-11-2013,Tracy Collins,USA,Los Angeles,California,90008,West,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,1,0,18.3168
4961,CA-2011-156587,07-03-2011,08-03-2011,Aaron Bergman,USA,Seattle,Washington,98103,West,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.712,1,0.2,5.4801
4962,CA-2011-156587,07-03-2011,08-03-2011,Aaron Bergman,USA,Seattle,Washington,98103,West,Office Supplies,Art,Newell 330,17.94,3,0,4.6644
4963,CA-2011-156587,07-03-2011,08-03-2011,Aaron Bergman,USA,Seattle,Washington,98103,West,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,0,4.8588
4964,CA-2013-141180,16-05-2013,20-05-2013,Darren Powers,USA,Fort Lauderdale,Florida,33311,South,Office Supplies,Binders,GBC Instant Report Kit,7.764,4,0.7,-5.176
4965,CA-2012-109708,25-05-2012,28-05-2012,Craig Yedwab,USA,Columbia,Tennessee,38401,South,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,467.04,4,0.2,58.38
4966,CA-2012-122406,02-08-2012,05-08-2012,Brad Eason,USA,Providence,Rhode Island,2908,East,Technology,Phones,Plantronics MX500i Earset,128.85,3,0,3.8655
4967,CA-2012-122406,02-08-2012,05-08-2012,Brad Eason,USA,Providence,Rhode Island,2908,East,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",8.4,2,0,4.116
4968,CA-2012-122406,02-08-2012,05-08-2012,Brad Eason,USA,Providence,Rhode Island,2908,East,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2,0,83.9916
4969,CA-2012-122406,02-08-2012,05-08-2012,Brad Eason,USA,Providence,Rhode Island,2908,East,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,110.98,1,0,15.5372
4970,US-2013-153815,07-11-2013,10-11-2013,Kelly Lampkin,USA,Jacksonville,Florida,32216,South,Furniture,Chairs,High-Back Leather Manager's Chair,207.984,2,0.2,-28.5978
4971,US-2013-153815,07-11-2013,10-11-2013,Kelly Lampkin,USA,Jacksonville,Florida,32216,South,Office Supplies,Paper,Embossed Ink Jet Note Cards,36.112,2,0.2,12.6392
4972,US-2013-153815,07-11-2013,10-11-2013,Kelly Lampkin,USA,Jacksonville,Florida,32216,South,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",35.568,2,0.2,5.7798
4973,US-2013-153815,07-11-2013,10-11-2013,Kelly Lampkin,USA,Jacksonville,Florida,32216,South,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2,0.2,31.0688
4974,CA-2013-164896,08-11-2013,13-11-2013,Penelope Sewall,USA,Oceanside,California,92054,West,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9,2,0,6.321
4975,CA-2012-142202,18-09-2012,23-09-2012,Justin Ritter,USA,Jacksonville,Florida,32216,South,Technology,Accessories,Enermax Acrylux Wireless Keyboard,717.12,9,0.2,152.388
4976,CA-2012-165050,07-12-2012,09-12-2012,Alan Hwang,USA,New York City,New York,10024,East,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.209
4977,CA-2012-165050,07-12-2012,09-12-2012,Alan Hwang,USA,New York City,New York,10024,East,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.688,2,0.2,2.3408
4978,CA-2012-165050,07-12-2012,09-12-2012,Alan Hwang,USA,New York City,New York,10024,East,Technology,Phones,Digium D40 VoIP phone,773.94,6,0,224.4426
4979,US-2013-131114,10-12-2013,14-12-2013,Rob Williams,USA,Chicago,Illinois,60610,Central,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.568,3,0.2,1.5426
4980,US-2013-131114,10-12-2013,14-12-2013,Rob Williams,USA,Chicago,Illinois,60610,Central,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4.356,2,0.8,-11.7612
4981,US-2013-131114,10-12-2013,14-12-2013,Rob Williams,USA,Chicago,Illinois,60610,Central,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4,0.2,-1.428
4982,CA-2011-160066,16-11-2011,22-11-2011,Adam Hart,USA,Huntington Beach,California,92646,West,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0,2.4012
4983,CA-2013-109925,07-11-2013,11-11-2013,Irene Maddox,USA,San Diego,California,92105,West,Office Supplies,Storage,Eldon Portable Mobile Manager,84.84,3,0,22.9068
4984,CA-2012-160696,06-09-2012,10-09-2012,Cyma Kinney,USA,Nashville,Tennessee,37211,South,Office Supplies,Fasteners,Assorted Color Push Pins,7.24,5,0.2,1.1765
4985,CA-2011-125171,03-09-2011,03-09-2011,Allen Goldenen,USA,New York City,New York,10009,East,Office Supplies,Labels,Avery 514,14.4,5,0,7.056
4986,CA-2013-149279,25-04-2013,29-04-2013,Craig Leslie,USA,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,Xerox 226,15.552,3,0.2,5.4432
4987,CA-2013-149279,25-04-2013,29-04-2013,Craig Leslie,USA,Colorado Springs,Colorado,80906,West,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.148
4988,CA-2013-149279,25-04-2013,29-04-2013,Craig Leslie,USA,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,Wilson Jones Impact Binders,3.108,2,0.7,-2.1756
4989,CA-2014-107321,01-09-2014,05-09-2014,Arthur Wiediger,USA,San Francisco,California,94110,West,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.672,3,0.2,2.1684
4990,CA-2014-107321,01-09-2014,05-09-2014,Arthur Wiediger,USA,San Francisco,California,94110,West,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689.408,4,0.2,77.5584
4991,US-2014-122714,08-12-2014,14-12-2014,Henry Goldwyn,USA,Chicago,Illinois,60653,Central,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1889.99,5,0.8,-2929.4845
4992,CA-2012-153038,18-12-2012,25-12-2012,Robert Barroso,USA,Memphis,Tennessee,38109,South,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",55.936,8,0.2,18.8784
4993,CA-2012-153038,18-12-2012,25-12-2012,Robert Barroso,USA,Memphis,Tennessee,38109,South,Office Supplies,Labels,Avery 507,18.432,8,0.2,5.9904
4994,CA-2012-153038,18-12-2012,25-12-2012,Robert Barroso,USA,Memphis,Tennessee,38109,South,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,5,0.2,3.556
4995,CA-2011-132227,04-11-2011,10-11-2011,Sam Zeldin,USA,New York City,New York,10011,East,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",52.064,4,0.2,18.8732
4996,CA-2014-155824,11-03-2014,16-03-2014,Karen Seio,USA,Raleigh,North Carolina,27604,South,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,1,0.2,3.6588
4997,CA-2014-155824,11-03-2014,16-03-2014,Karen Seio,USA,Raleigh,North Carolina,27604,South,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,4,0.7,-10.0372
4998,CA-2013-129238,31-01-2013,04-02-2013,Sample Company A,USA,Los Angeles,California,90045,West,Technology,Phones,AT&T 1080 Phone,109.592,1,0.2,8.2194
4999,CA-2013-129238,31-01-2013,04-02-2013,Sample Company A,USA,Los Angeles,California,90045,West,Office Supplies,Paper,Staples,56.7,5,0,27.783
5000,CA-2014-159688,08-05-2014,13-05-2014,Adam Bellavance,USA,Los Angeles,California,90004,West,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,0,28.7964
5001,CA-2013-136126,25-05-2013,25-05-2013,Eugene Hildebrand,USA,Newport News,Virginia,23602,South,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,0,20.155
5002,CA-2013-136126,25-05-2013,25-05-2013,Eugene Hildebrand,USA,Newport News,Virginia,23602,South,Office Supplies,Paper,Xerox 1911,191.6,4,0,91.968
